id_transaccion,id_cliente,fecha,monto_venta,categoria
18628,CUST-329,2025-03-31,91.34,Alimentos
18629,CUST-078,2025-12-23,36.73,Alimentos
18630,CUST-255,2025-06-03,62.11,Moda
18631,CUST-265,2026-01-23,451.63,Hogar
18632,CUST-487,2025-08-06,147.38,Alimentos
18633,CUST-304,2025-01-28,47.64,Hogar
18634,CUST-067,2025-05-10,315.53,Electrónica
18635,CUST-221,2025-03-07,46.9,Hogar
18636,CUST-467,2025-05-24,44.33,Electrónica
18637,CUST-164,2026-01-15,314.57,Hogar
18638,CUST-480,2025-11-09,299.78,Alimentos
18639,CUST-455,2026-02-11,30.32,Hogar
18640,CUST-375,2026-02-11,235.63,Electrónica
18641,CUST-220,2025-10-04,223.53,Alimentos
18642,CUST-172,2025-04-13,277.88,Electrónica
18643,CUST-254,2026-02-13,371.54,Electrónica
18644,CUST-210,2025-11-10,148.57,Alimentos
18645,CUST-188,2025-02-06,222.06,Hogar
18646,CUST-191,2025-09-06,398.44,Moda
18647,CUST-389,2026-02-03,462.05,Moda
18648,CUST-215,2025-06-05,446.75,Hogar
18649,CUST-375,2025-05-12,244.04,Hogar
18650,CUST-086,2025-02-16,265.22,Alimentos
18651,CUST-474,2025-07-14,269.26,Electrónica
18652,CUST-106,2025-04-13,435.67,Alimentos
18653,CUST-332,2025-11-24,421.57,Alimentos
18654,CUST-296,2025-06-20,162.65,Electrónica
18655,CUST-019,2025-03-30,89.8,Electrónica
18656,CUST-047,2025-09-03,195.7,Hogar
18657,CUST-065,2025-02-27,151.32,Electrónica
18658,CUST-451,2025-04-15,475.88,Electrónica
18659,CUST-475,2025-06-29,140.3,Hogar
18660,CUST-146,2025-03-10,98.79,Alimentos
18661,CUST-434,2025-10-29,450.74,Moda
18662,CUST-286,2025-06-02,52.37,Electrónica
18663,CUST-382,2025-01-25,137.53,Alimentos
18664,CUST-066,2026-01-12,225.16,Alimentos
18665,CUST-005,2025-02-04,301.6,Moda
18666,CUST-093,2025-01-15,170.56,Electrónica
18667,CUST-353,2025-04-16,253.15,Alimentos
18668,CUST-426,2025-08-06,107.43,Alimentos
18669,CUST-468,2026-01-19,291.39,Electrónica
18670,CUST-094,2025-03-15,209.83,Electrónica
18671,CUST-106,2025-12-10,426.14,Alimentos
18672,CUST-133,2026-02-23,213.71,Hogar
18673,CUST-434,2025-10-12,227.47,Hogar
18674,CUST-341,2025-02-07,300.17,Alimentos
18675,CUST-314,2025-07-16,70.35,Electrónica
18676,CUST-079,2025-10-07,86.83,Electrónica
18677,CUST-212,2025-10-02,397.22,Hogar
18678,CUST-008,2025-06-23,143.98,Hogar
18679,CUST-497,2025-11-01,345.5,Moda
18680,CUST-159,2025-02-13,57.74,Hogar
18681,CUST-268,2025-06-03,412.7,Electrónica
18682,CUST-149,2025-06-02,494.23,Hogar
18683,CUST-350,2025-10-18,193.11,Alimentos
18684,CUST-446,2026-02-24,257.71,Moda
18685,CUST-091,2025-05-22,226.93,Moda
18686,CUST-236,2025-09-13,448.15,Electrónica
18687,CUST-474,2025-11-08,14.87,Alimentos
18688,CUST-289,2025-05-14,330.2,Hogar
18689,CUST-410,2025-02-01,329.66,Moda
18690,CUST-474,2025-01-26,197.37,Moda
18691,CUST-356,2026-02-03,117.47,Alimentos
18692,CUST-168,2025-09-12,127.44,Moda
18693,CUST-193,2025-08-11,402.23,Alimentos
18694,CUST-187,2025-02-25,42.39,Electrónica
18695,CUST-271,2025-10-20,286.27,Moda
18696,CUST-114,2025-05-05,160.35,Hogar
18697,CUST-385,2025-08-18,139.97,Alimentos
18698,CUST-011,2025-02-22,257.81,Electrónica
18699,CUST-055,2025-04-11,449.95,Hogar
18700,CUST-258,2025-11-30,312.87,Alimentos
18701,CUST-065,2025-10-19,396.42,Hogar
18702,CUST-479,2025-12-23,304.34,Moda
18703,CUST-172,2025-09-24,351.88,Electrónica
18704,CUST-272,2025-10-10,221.88,Alimentos
18705,CUST-150,2025-01-02,463.73,Alimentos
18706,CUST-362,2025-01-22,255.95,Electrónica
18707,CUST-146,2025-03-07,280.37,Hogar
18708,CUST-431,2025-07-31,267.23,Electrónica
18709,CUST-209,2025-08-24,164.93,Electrónica
18710,CUST-286,2026-01-03,123.31,Electrónica
18711,CUST-010,2025-01-17,46.18,Electrónica
18712,CUST-227,2026-01-23,361.91,Moda
18713,CUST-186,2025-01-14,151.74,Alimentos
18714,CUST-062,2025-01-07,200.71,Hogar
18715,CUST-085,2025-12-01,460.76,Hogar
18716,CUST-464,2025-08-10,287.56,Electrónica
18717,CUST-134,2026-02-04,57.57,Electrónica
18718,CUST-323,2025-04-14,401.81,Hogar
18719,CUST-297,2026-02-07,135.5,Hogar
18720,CUST-171,2025-01-01,280.83,Moda
18721,CUST-213,2025-10-14,259.89,Electrónica
18722,CUST-461,2026-01-19,126.66,Hogar
18723,CUST-018,2025-09-04,66.73,Alimentos
18724,CUST-314,2026-01-23,113.52,Moda
18725,CUST-060,2025-04-01,57.7,Moda
18726,CUST-088,2025-11-10,145.06,Electrónica
18727,CUST-027,2025-11-08,498.68,Moda
18728,CUST-068,2025-08-02,207.03,Moda
18729,CUST-278,2025-02-12,433.31,Alimentos
18730,CUST-408,2025-03-15,279.1,Moda
18731,CUST-040,2025-08-30,336.63,Alimentos
18732,CUST-109,2025-02-18,86.61,Moda
18733,CUST-074,2026-01-03,144.65,Moda
18734,CUST-066,2025-12-30,260.12,Electrónica
18735,CUST-168,2025-11-12,441.76,Electrónica
18736,CUST-262,2025-08-10,31.02,Electrónica
18737,CUST-368,2025-12-16,258.39,Electrónica
18738,CUST-274,2025-05-24,35.0,Hogar
18739,CUST-337,2025-11-25,233.84,Electrónica
18740,CUST-358,2025-07-28,318.15,Electrónica
18741,CUST-237,2025-04-09,374.91,Electrónica
18742,CUST-215,2025-07-07,77.88,Moda
18743,CUST-366,2025-04-24,91.62,Moda
18744,CUST-286,2025-06-24,240.33,Moda
18745,CUST-378,2025-09-28,499.04,Electrónica
18746,CUST-149,2025-03-04,184.46,Alimentos
18747,CUST-318,2025-10-11,219.49,Hogar
18748,CUST-394,2026-02-08,221.9,Alimentos
18749,CUST-376,2025-08-13,49.54,Alimentos
18750,CUST-107,2025-06-10,389.34,Alimentos
18751,CUST-141,2025-02-05,134.02,Alimentos
18752,CUST-076,2026-01-16,354.8,Hogar
18753,CUST-009,2025-05-21,242.79,Alimentos
18754,CUST-196,2025-11-14,309.77,Electrónica
18755,CUST-295,2025-07-15,36.45,Alimentos
18756,CUST-280,2025-05-31,446.08,Hogar
18757,CUST-381,2025-09-26,129.49,Hogar
18758,CUST-118,2025-12-10,338.35,Alimentos
18759,CUST-290,2025-02-09,401.03,Electrónica
18760,CUST-487,2025-08-26,274.62,Alimentos
18761,CUST-061,2026-02-18,175.29,Moda
18762,CUST-425,2026-01-15,489.17,Hogar
18763,CUST-389,2025-08-10,146.44,Alimentos
18764,CUST-335,2025-10-08,474.84,Moda
18765,CUST-306,2025-08-13,86.55,Electrónica
18766,CUST-388,2025-06-03,200.72,Moda
18767,CUST-051,2025-10-07,77.86,Hogar
18768,CUST-052,2025-12-19,11.1,Moda
18769,CUST-122,2025-02-08,137.53,Moda
18770,CUST-167,2025-08-05,52.73,Moda
18771,CUST-008,2025-09-01,493.31,Electrónica
18772,CUST-369,2025-04-19,383.21,Electrónica
18773,CUST-045,2025-03-02,11.82,Electrónica
18774,CUST-344,2025-07-17,119.59,Electrónica
18775,CUST-245,2025-10-03,338.36,Alimentos
18776,CUST-284,2025-06-21,205.29,Moda
18777,CUST-375,2025-09-29,417.6,Hogar
18778,CUST-107,2026-02-09,257.38,Moda
18779,CUST-027,2025-09-28,330.29,Alimentos
18780,CUST-193,2025-02-11,302.55,Moda
18781,CUST-418,2025-07-08,322.7,Moda
18782,CUST-337,2025-09-17,122.75,Hogar
18783,CUST-357,2025-06-01,192.91,Hogar
18784,CUST-062,2025-05-11,34.81,Hogar
18785,CUST-062,2025-04-24,297.94,Moda
18786,CUST-422,2026-01-20,235.04,Alimentos
18787,CUST-282,2025-08-10,382.75,Electrónica
18788,CUST-121,2026-02-01,111.13,Electrónica
18789,CUST-280,2025-02-23,224.04,Moda
18790,CUST-039,2025-12-04,98.57,Electrónica
18791,CUST-380,2025-10-23,310.85,Electrónica
18792,CUST-277,2026-01-18,425.53,Moda
18793,CUST-094,2026-01-30,385.07,Moda
18794,CUST-431,2025-02-11,472.66,Alimentos
18795,CUST-115,2025-04-03,486.15,Electrónica
18796,CUST-176,2025-09-17,388.3,Moda
18797,CUST-121,2025-10-08,150.53,Electrónica
18798,CUST-013,2025-12-22,117.44,Hogar
18799,CUST-485,2026-02-24,229.3,Hogar
18800,CUST-387,2025-07-11,497.0,Alimentos
18801,CUST-416,2025-05-05,212.21,Moda
18802,CUST-163,2025-10-23,107.54,Electrónica
18803,CUST-275,2025-12-14,472.73,Hogar
18804,CUST-398,2026-01-27,199.1,Moda
18805,CUST-176,2025-12-07,348.54,Hogar
18806,CUST-470,2025-02-04,396.19,Hogar
18807,CUST-337,2026-02-06,423.15,Moda
18808,CUST-379,2025-02-16,412.43,Hogar
18809,CUST-324,2025-06-02,419.76,Moda
18810,CUST-173,2025-08-26,337.15,Alimentos
18811,CUST-488,2025-01-05,207.88,Moda
18812,CUST-275,2025-05-05,336.97,Hogar
18813,CUST-064,2026-01-02,420.0,Hogar
18814,CUST-101,2025-11-24,181.81,Electrónica
18815,CUST-322,2025-03-28,155.29,Alimentos
18816,CUST-463,2025-01-03,178.42,Hogar
18817,CUST-066,2025-06-14,280.13,Alimentos
18818,CUST-331,2025-08-11,35.7,Electrónica
18819,CUST-045,2025-12-15,391.7,Alimentos
18820,CUST-087,2025-10-24,78.04,Moda
18821,CUST-458,2026-02-08,75.09,Alimentos
18822,CUST-067,2025-12-09,106.85,Hogar
18823,CUST-453,2025-12-07,292.69,Hogar
18824,CUST-259,2026-01-27,149.93,Moda
18825,CUST-422,2026-01-24,190.36,Hogar
18826,CUST-205,2025-01-25,466.51,Electrónica
18827,CUST-426,2025-02-08,425.13,Hogar
18828,CUST-467,2026-01-16,427.57,Electrónica
18829,CUST-424,2025-04-15,293.04,Alimentos
18830,CUST-178,2025-01-05,434.57,Alimentos
18831,CUST-419,2025-05-16,391.5,Hogar
18832,CUST-280,2025-01-04,477.09,Hogar
18833,CUST-344,2025-06-18,41.54,Moda
18834,CUST-017,2025-11-12,24.08,Alimentos
18835,CUST-296,2025-11-06,95.76,Electrónica
18836,CUST-202,2026-02-10,465.25,Moda
18837,CUST-450,2025-03-19,306.73,Moda
18838,CUST-172,2025-01-19,218.8,Alimentos
18839,CUST-407,2025-07-24,261.23,Moda
18840,CUST-262,2025-12-21,416.51,Electrónica
18841,CUST-194,2025-11-20,465.26,Moda
18842,CUST-149,2025-02-02,367.55,Electrónica
18843,CUST-375,2025-05-30,382.33,Electrónica
18844,CUST-376,2025-07-12,166.99,Hogar
18845,CUST-035,2025-05-19,238.85,Alimentos
18846,CUST-369,2025-09-29,443.75,Alimentos
18847,CUST-029,2025-07-15,395.11,Alimentos
18848,CUST-263,2025-05-07,345.29,Alimentos
18849,CUST-221,2025-12-15,41.97,Electrónica
18850,CUST-053,2025-08-19,29.36,Alimentos
18851,CUST-421,2025-02-13,73.9,Alimentos
18852,CUST-279,2025-08-18,294.88,Electrónica
18853,CUST-353,2025-08-04,272.83,Hogar
18854,CUST-392,2025-09-01,471.92,Alimentos
18855,CUST-076,2025-01-09,350.43,Moda
18856,CUST-494,2025-09-07,154.05,Hogar
18857,CUST-176,2025-07-19,89.13,Hogar
18858,CUST-010,2025-11-30,426.27,Hogar
18859,CUST-463,2025-03-20,235.22,Alimentos
18860,CUST-117,2025-09-02,330.2,Electrónica
18861,CUST-280,2025-07-09,286.92,Alimentos
18862,CUST-218,2025-03-27,62.65,Alimentos
18863,CUST-175,2025-09-28,37.96,Hogar
18864,CUST-234,2025-09-19,194.74,Electrónica
18865,CUST-437,2025-01-01,187.16,Alimentos
18866,CUST-252,2025-01-20,340.16,Alimentos
18867,CUST-295,2026-02-24,319.78,Alimentos
18868,CUST-451,2025-05-10,484.78,Alimentos
18869,CUST-322,2025-11-22,430.47,Electrónica
18870,CUST-006,2025-09-15,253.33,Electrónica
18871,CUST-021,2025-05-11,255.01,Electrónica
18872,CUST-073,2025-01-07,340.32,Moda
18873,CUST-330,2025-12-06,65.9,Electrónica
18874,CUST-036,2025-08-29,499.95,Electrónica
18875,CUST-387,2025-07-11,264.22,Hogar
18876,CUST-233,2025-11-06,455.85,Alimentos
18877,CUST-216,2025-10-24,484.0,Alimentos
18878,CUST-470,2025-04-25,295.0,Hogar
18879,CUST-497,2026-01-24,60.64,Electrónica
18880,CUST-206,2025-04-12,290.94,Alimentos
18881,CUST-426,2025-12-04,302.84,Moda
18882,CUST-429,2025-11-15,396.7,Moda
18883,CUST-044,2025-01-01,33.63,Hogar
18884,CUST-091,2025-01-25,238.49,Moda
18885,CUST-417,2025-07-28,462.16,Hogar
18886,CUST-316,2025-05-23,495.74,Moda
18887,CUST-470,2025-07-16,103.78,Moda
18888,CUST-093,2025-05-25,436.59,Moda
18889,CUST-467,2025-05-29,81.66,Hogar
18890,CUST-339,2025-06-30,422.18,Alimentos
18891,CUST-454,2025-02-24,145.87,Hogar
18892,CUST-493,2025-12-29,480.22,Electrónica
18893,CUST-083,2025-05-18,350.79,Electrónica
18894,CUST-333,2025-07-28,205.56,Moda
18895,CUST-282,2025-07-04,147.68,Moda
18896,CUST-470,2025-03-06,125.27,Alimentos
18897,CUST-021,2025-02-06,343.59,Alimentos
18898,CUST-228,2025-04-22,448.94,Alimentos
18899,CUST-376,2025-09-20,379.92,Moda
18900,CUST-130,2025-03-17,419.05,Hogar
18901,CUST-175,2025-10-23,392.88,Moda
18902,CUST-108,2025-06-27,489.78,Electrónica
18903,CUST-414,2025-09-11,381.32,Moda
18904,CUST-283,2025-01-01,113.01,Alimentos
18905,CUST-071,2025-05-28,397.88,Electrónica
18906,CUST-404,2025-12-30,167.81,Moda
18907,CUST-050,2025-06-08,497.94,Alimentos
18908,CUST-095,2025-11-20,194.57,Moda
18909,CUST-279,2025-09-25,153.47,Moda
18910,CUST-397,2025-05-30,127.22,Alimentos
18911,CUST-337,2025-05-09,332.67,Electrónica
18912,CUST-132,2025-05-06,63.52,Electrónica
18913,CUST-398,2025-01-01,477.24,Hogar
18914,CUST-276,2026-01-22,154.21,Electrónica
18915,CUST-380,2025-04-27,154.75,Moda
18916,CUST-013,2025-05-29,32.57,Alimentos
18917,CUST-003,2025-09-26,130.55,Electrónica
18918,CUST-474,2025-07-08,215.3,Moda
18919,CUST-474,2025-05-21,191.11,Moda
18920,CUST-466,2025-04-15,143.78,Electrónica
18921,CUST-224,2025-09-09,29.96,Alimentos
18922,CUST-462,2026-02-21,157.28,Alimentos
18923,CUST-175,2026-01-25,391.38,Hogar
18924,CUST-387,2025-10-08,225.01,Alimentos
18925,CUST-385,2026-02-11,152.48,Alimentos
18926,CUST-090,2025-12-10,159.35,Electrónica
18927,CUST-408,2025-04-11,281.67,Electrónica
18928,CUST-241,2025-10-09,158.12,Moda
18929,CUST-035,2026-01-23,319.09,Electrónica
18930,CUST-014,2025-12-24,494.83,Hogar
18931,CUST-195,2025-06-12,30.18,Moda
18932,CUST-397,2025-07-22,92.68,Alimentos
18933,CUST-431,2025-04-10,97.76,Electrónica
18934,CUST-306,2025-10-08,229.06,Hogar
18935,CUST-334,2026-02-08,30.3,Moda
18936,CUST-213,2025-09-14,243.99,Hogar
18937,CUST-410,2025-04-04,465.17,Hogar
18938,CUST-003,2025-11-20,15.67,Alimentos
18939,CUST-179,2025-10-06,188.82,Moda
18940,CUST-040,2025-08-15,382.84,Electrónica
18941,CUST-452,2025-12-28,85.7,Alimentos
18942,CUST-164,2025-05-30,48.0,Hogar
18943,CUST-307,2025-12-17,319.08,Moda
18944,CUST-235,2025-03-03,14.88,Alimentos
18945,CUST-257,2025-05-09,402.87,Electrónica
18946,CUST-360,2025-07-06,42.76,Hogar
18947,CUST-495,2025-03-09,266.93,Moda
18948,CUST-417,2026-02-07,372.66,Alimentos
18949,CUST-391,2025-01-30,128.59,Alimentos
18950,CUST-373,2026-01-20,60.73,Hogar
18951,CUST-116,2025-10-31,96.06,Alimentos
18952,CUST-052,2025-10-02,428.79,Electrónica
18953,CUST-376,2025-05-07,355.83,Electrónica
18954,CUST-395,2025-08-01,107.07,Electrónica
18955,CUST-411,2026-02-10,360.9,Moda
18956,CUST-142,2025-11-02,357.22,Alimentos
18957,CUST-086,2025-05-14,498.89,Electrónica
18958,CUST-464,2026-02-09,201.86,Electrónica
18959,CUST-046,2026-02-07,433.78,Moda
18960,CUST-332,2025-08-07,228.76,Alimentos
18961,CUST-497,2025-11-15,449.9,Electrónica
18962,CUST-238,2025-06-06,54.88,Electrónica
18963,CUST-010,2025-07-07,95.9,Electrónica
18964,CUST-152,2025-06-11,426.48,Moda
18965,CUST-061,2025-05-09,411.46,Alimentos
18966,CUST-494,2025-10-31,159.66,Electrónica
18967,CUST-018,2025-03-30,302.43,Hogar
18968,CUST-086,2026-01-18,197.52,Moda
18969,CUST-137,2026-02-09,15.06,Hogar
18970,CUST-401,2025-06-11,22.79,Alimentos
18971,CUST-230,2026-02-14,36.59,Moda
18972,CUST-128,2025-02-05,301.1,Moda
18973,CUST-104,2025-08-15,146.82,Moda
18974,CUST-186,2025-05-31,80.53,Alimentos
18975,CUST-397,2025-03-22,471.15,Hogar
18976,CUST-178,2025-02-16,69.45,Electrónica
18977,CUST-357,2025-07-23,340.25,Alimentos
18978,CUST-006,2025-05-28,448.14,Electrónica
18979,CUST-341,2025-08-19,90.28,Electrónica
18980,CUST-307,2025-01-27,115.22,Electrónica
18981,CUST-036,2025-07-08,291.17,Moda
18982,CUST-327,2025-06-14,259.14,Moda
18983,CUST-356,2025-07-31,265.3,Hogar
18984,CUST-281,2025-11-04,281.79,Alimentos
18985,CUST-395,2025-03-16,475.45,Electrónica
18986,CUST-300,2025-04-02,36.38,Alimentos
18987,CUST-014,2025-03-03,382.62,Alimentos
18988,CUST-237,2025-03-07,123.93,Alimentos
18989,CUST-285,2026-02-12,193.1,Moda
18990,CUST-330,2025-03-21,53.75,Electrónica
18991,CUST-050,2025-05-20,228.36,Electrónica
18992,CUST-496,2026-02-04,404.07,Alimentos
18993,CUST-261,2026-02-24,58.38,Hogar
18994,CUST-456,2025-05-10,145.05,Moda
18995,CUST-110,2025-09-11,192.8,Alimentos
18996,CUST-197,2025-11-16,60.91,Alimentos
18997,CUST-378,2025-01-29,383.54,Electrónica
18998,CUST-252,2025-07-21,395.6,Hogar
18999,CUST-088,2025-08-25,419.59,Alimentos
19000,CUST-488,2025-03-28,296.11,Hogar
19001,CUST-313,2025-04-06,258.55,Electrónica
19002,CUST-026,2025-10-14,138.65,Electrónica
19003,CUST-262,2025-12-05,331.03,Alimentos
19004,CUST-144,2026-02-03,227.84,Hogar
19005,CUST-060,2025-10-16,485.68,Alimentos
19006,CUST-356,2025-09-09,484.41,Alimentos
19007,CUST-268,2025-06-29,453.55,Alimentos
19008,CUST-075,2025-04-10,186.44,Alimentos
19009,CUST-003,2026-02-08,190.31,Hogar
19010,CUST-063,2025-03-14,427.81,Alimentos
19011,CUST-236,2025-05-11,367.28,Electrónica
19012,CUST-448,2025-07-01,355.14,Electrónica
19013,CUST-446,2025-07-13,147.01,Hogar
19014,CUST-229,2025-01-18,418.34,Alimentos
19015,CUST-390,2025-05-06,293.92,Alimentos
19016,CUST-275,2025-07-30,228.96,Moda
19017,CUST-018,2025-01-07,434.06,Alimentos
19018,CUST-080,2026-02-23,203.16,Hogar
19019,CUST-215,2026-01-15,330.42,Hogar
19020,CUST-171,2025-04-24,238.29,Moda
19021,CUST-485,2025-12-06,300.44,Electrónica
19022,CUST-329,2025-03-25,29.87,Hogar
19023,CUST-255,2025-12-05,235.95,Alimentos
19024,CUST-387,2025-12-27,282.68,Alimentos
19025,CUST-126,2025-04-12,251.43,Electrónica
19026,CUST-255,2025-04-03,425.23,Moda
19027,CUST-072,2025-11-12,162.45,Hogar
19028,CUST-038,2025-04-12,443.2,Alimentos
19029,CUST-324,2025-09-08,207.7,Electrónica
19030,CUST-204,2025-01-24,350.32,Electrónica
19031,CUST-172,2025-12-31,52.49,Electrónica
19032,CUST-223,2025-06-16,108.08,Alimentos
19033,CUST-217,2025-05-20,382.97,Electrónica
19034,CUST-245,2025-04-04,16.04,Electrónica
19035,CUST-336,2025-06-30,484.58,Electrónica
19036,CUST-191,2025-03-05,103.41,Hogar
19037,CUST-298,2025-01-04,451.64,Alimentos
19038,CUST-320,2025-04-04,262.81,Hogar
19039,CUST-182,2026-01-24,286.64,Moda
19040,CUST-334,2025-09-29,51.22,Electrónica
19041,CUST-383,2025-10-10,188.96,Alimentos
19042,CUST-205,2025-05-12,86.55,Moda
19043,CUST-361,2025-03-13,267.71,Hogar
19044,CUST-199,2025-10-31,279.86,Moda
19045,CUST-332,2026-01-27,357.74,Hogar
19046,CUST-165,2025-03-22,440.36,Alimentos
19047,CUST-242,2025-06-23,239.41,Hogar
19048,CUST-388,2025-10-27,124.35,Moda
19049,CUST-130,2025-02-21,173.45,Hogar
19050,CUST-227,2025-10-17,425.07,Hogar
19051,CUST-122,2025-08-25,81.47,Moda
19052,CUST-044,2025-10-04,317.36,Moda
19053,CUST-451,2025-10-07,16.41,Electrónica
19054,CUST-196,2025-02-13,130.38,Moda
19055,CUST-358,2026-01-05,299.79,Hogar
19056,CUST-204,2025-09-11,233.64,Alimentos
19057,CUST-467,2026-02-17,251.84,Alimentos
19058,CUST-458,2025-12-25,333.68,Electrónica
19059,CUST-318,2025-05-14,124.95,Hogar
19060,CUST-257,2025-02-25,147.59,Moda
19061,CUST-017,2025-01-14,345.38,Hogar
19062,CUST-272,2025-06-27,273.76,Moda
19063,CUST-009,2025-04-11,17.15,Moda
19064,CUST-249,2025-06-29,338.46,Moda
19065,CUST-437,2025-09-14,313.85,Electrónica
19066,CUST-201,2025-09-25,48.52,Moda
19067,CUST-059,2026-01-06,376.28,Hogar
19068,CUST-375,2025-12-28,265.83,Electrónica
19069,CUST-393,2026-02-12,110.33,Electrónica
19070,CUST-140,2025-02-06,284.08,Alimentos
19071,CUST-119,2025-07-23,301.77,Electrónica
19072,CUST-041,2025-09-16,460.86,Hogar
19073,CUST-399,2025-06-04,373.65,Alimentos
19074,CUST-322,2025-08-26,157.94,Moda
19075,CUST-331,2025-11-05,67.89,Alimentos
19076,CUST-267,2025-04-10,428.06,Electrónica
19077,CUST-008,2025-09-30,424.57,Moda
19078,CUST-183,2025-04-23,95.9,Moda
19079,CUST-480,2025-04-20,40.44,Hogar
19080,CUST-134,2025-05-23,358.81,Electrónica
19081,CUST-181,2025-06-16,364.07,Hogar
19082,CUST-404,2025-09-17,96.8,Electrónica
19083,CUST-423,2025-05-25,337.42,Electrónica
19084,CUST-355,2025-08-18,146.67,Moda
19085,CUST-072,2026-01-30,137.7,Moda
19086,CUST-498,2025-09-25,169.01,Alimentos
19087,CUST-113,2025-02-01,264.99,Electrónica
19088,CUST-107,2026-02-15,404.18,Electrónica
19089,CUST-290,2025-10-26,254.34,Moda
19090,CUST-313,2025-08-07,156.04,Electrónica
19091,CUST-117,2025-06-26,443.15,Electrónica
19092,CUST-120,2025-04-14,36.99,Electrónica
19093,CUST-147,2025-08-24,400.57,Hogar
19094,CUST-327,2025-04-03,394.35,Alimentos
19095,CUST-415,2025-07-20,134.24,Alimentos
19096,CUST-210,2025-10-26,107.16,Electrónica
19097,CUST-296,2026-01-22,438.6,Electrónica
19098,CUST-398,2025-08-19,283.85,Moda
19099,CUST-103,2026-02-17,32.55,Alimentos
19100,CUST-124,2025-09-12,446.51,Alimentos
19101,CUST-245,2025-03-26,181.01,Moda
19102,CUST-379,2025-02-04,177.66,Alimentos
19103,CUST-356,2025-04-27,325.21,Hogar
19104,CUST-209,2025-06-25,334.04,Moda
19105,CUST-421,2026-02-12,183.12,Electrónica
19106,CUST-428,2025-10-03,80.21,Hogar
19107,CUST-393,2026-02-03,280.61,Alimentos
19108,CUST-314,2025-03-26,316.34,Electrónica
19109,CUST-404,2025-04-27,431.51,Alimentos
19110,CUST-109,2025-12-28,247.38,Alimentos
19111,CUST-377,2025-07-23,326.39,Electrónica
19112,CUST-348,2025-05-26,36.66,Electrónica
19113,CUST-050,2025-08-03,448.32,Hogar
19114,CUST-404,2025-04-15,170.34,Alimentos
19115,CUST-105,2025-12-15,319.79,Moda
19116,CUST-420,2025-10-24,458.87,Moda
19117,CUST-373,2025-12-22,407.16,Moda
19118,CUST-027,2025-03-10,322.47,Alimentos
19119,CUST-456,2025-09-12,354.77,Alimentos
19120,CUST-288,2025-08-19,461.24,Electrónica
19121,CUST-257,2025-07-22,407.93,Hogar
19122,CUST-273,2025-12-28,308.83,Alimentos
19123,CUST-137,2026-01-30,332.76,Moda
19124,CUST-340,2025-09-05,82.16,Alimentos
19125,CUST-301,2026-02-06,240.38,Hogar
19126,CUST-480,2026-01-31,157.49,Alimentos
19127,CUST-322,2025-09-06,221.67,Hogar
19128,CUST-032,2025-05-24,334.5,Electrónica
19129,CUST-045,2025-10-10,83.08,Hogar
19130,CUST-265,2025-12-22,18.51,Moda
19131,CUST-030,2026-02-05,204.49,Alimentos
19132,CUST-084,2025-08-29,167.87,Alimentos
19133,CUST-166,2025-12-07,216.01,Moda
19134,CUST-316,2026-01-10,466.3,Hogar
19135,CUST-001,2025-08-17,356.47,Alimentos
19136,CUST-249,2025-01-31,170.45,Alimentos
19137,CUST-261,2025-04-19,97.85,Hogar
19138,CUST-063,2026-02-23,313.05,Hogar
19139,CUST-483,2025-01-27,332.21,Hogar
19140,CUST-164,2025-12-09,246.98,Alimentos
19141,CUST-321,2025-06-09,114.25,Moda
19142,CUST-334,2025-01-17,23.99,Moda
19143,CUST-201,2025-09-24,140.17,Electrónica
19144,CUST-222,2025-05-09,234.01,Hogar
19145,CUST-152,2025-08-08,396.09,Moda
19146,CUST-132,2025-03-23,428.34,Hogar
19147,CUST-114,2025-02-18,212.34,Alimentos
19148,CUST-462,2025-02-10,400.1,Moda
19149,CUST-217,2025-01-20,496.74,Alimentos
19150,CUST-196,2025-11-23,361.14,Electrónica
19151,CUST-281,2025-02-06,367.01,Moda
19152,CUST-202,2026-01-17,455.67,Moda
19153,CUST-483,2026-02-04,175.69,Electrónica
19154,CUST-135,2025-02-08,15.49,Hogar
19155,CUST-234,2025-04-19,493.62,Moda
19156,CUST-141,2025-03-05,250.33,Electrónica
19157,CUST-196,2025-06-24,394.98,Alimentos
19158,CUST-498,2025-10-06,408.12,Electrónica
19159,CUST-043,2025-02-01,204.78,Alimentos
19160,CUST-057,2025-07-28,275.22,Electrónica
19161,CUST-420,2026-01-14,274.56,Moda
19162,CUST-142,2025-01-19,117.91,Hogar
19163,CUST-210,2025-04-16,67.64,Moda
19164,CUST-072,2025-07-25,276.35,Moda
19165,CUST-224,2025-09-04,68.87,Alimentos
19166,CUST-027,2025-11-19,179.58,Moda
19167,CUST-128,2025-06-16,101.18,Electrónica
19168,CUST-106,2025-03-30,356.39,Hogar
19169,CUST-165,2025-11-12,437.28,Moda
19170,CUST-215,2025-01-11,293.18,Hogar
19171,CUST-071,2025-02-18,210.98,Alimentos
19172,CUST-204,2026-02-03,498.35,Moda
19173,CUST-153,2026-01-19,20.39,Hogar
19174,CUST-067,2025-03-02,159.13,Electrónica
19175,CUST-090,2025-06-20,146.55,Hogar
19176,CUST-260,2025-05-23,184.54,Electrónica
19177,CUST-362,2025-07-26,122.99,Electrónica
19178,CUST-228,2025-07-20,139.49,Alimentos
19179,CUST-079,2025-01-05,136.26,Hogar
